,date,Fidelity Contra vs SPX,BBBI Global Aggregate,MSCI AC World,S&P GSCI,United States Dollar Index,VIX,EM credit rel.,Global corporates rel.,Ex-US sovereigns rel.,EM corporates rel.,EM sovereigns rel.,Ex-US bonds,US bonds rel.,US Treasuries rel.,US HY corporates rel.,US liquid corporates rel.,GBP vs dollar index,EUR vs dollar index,JPY vs dollar index,SP50 Comms rel.,SP50 Cons. Disc. rel.,SP50 Staples rel.,SP50 Energy rel.,SP50 Financials rel.,SP50 Healthcare rel.,SP50 industrials rel.,SP50 Tech rel.,SP50 Materials rel.,SP50 Real Estate rel.,SP50 Utilities rel.,EAFE vs ACWIxUS,EM vs ACWIxUS,ACWIxUS vs ACWI,Russell 3000 vs ACWI,Large cap growth vs value,Small cap vs large cap,Small cap growth vs value,GSCI Ags rel.,GSCI Energy rel.,GSCI Ind. Metals rel.,GSCI Precious Met. Rel.
33,2020-06-24,0.004000854,0.000658876,-0.020689757,-0.03259243,0.005194214,0.078737647,-0.001924405,-0.001435844,0.000324822,0.001170612,-0.00077743,0.000193091,-0.000347901,0.00168749,-0.004043891,-0.002648155,0.000830457,-5.03e-05,0.001112559,0.001363673,0.006071636,0.00941871,-0.029529681,-0.009262276,-0.000711925,-0.009267133,0.002930426,-0.00360787,-0.000714578,0.016453796,-0.004359453,0.0106269357454982,0.006872331,-0.006198999,0.005691887,-0.008042785,0.005271459,0.0247808446202292,-0.02235685,0.0250852586616177,0.0271036337287213
34,2020-06-25,0.001227395,0.000535665,0.005974061,0.003743283,0.002892494,-0.04787234,-0.001676038,-0.000729718,0.000280432,0.000387005,-0.000682222,0.000164383,-0.000272202,0.000760571,-0.004014698,-0.000738201,0.000654388,0.00263656,-0.000273346,-0.005203171,-0.007897368,-0.003511978,0.00827603,0.0161076393200871,-0.000680624,0.000187217,0.00205866,0.002019192,-0.000122046,-0.023155436,0.000415933,-0.003511631,-0.007144414,0.005822906,0.001031448,0.005486447,-0.000697305,-0.006965677,0.005024861,-0.002259145,-0.004981049
35,2020-06-26,-0.003197831,0.000790337,-0.014282203,-0.006642329,4.105553787892013e-05,0.077901924,0.000856131,0.001285941,-0.000300225,-0.000584055,0.000488615,-0.000669524,0.001125535,0.000517946,-0.004972904,0.00131825,0.007062693,0.000985596,0.001358394,-0.020609881,0.000887609,0.003577323,-0.01089709,-0.019097773,0.0120164088790908,0.0061001,0.004110371,0.010365125,0.006103485,0.0139236559692298,0.002752086,-0.002670688,0.0130050442192716,-0.009445073,-0.000760346,-0.000751926,-0.001647003,-0.007596912,-0.002556773,0.0193693460903937,0.0122030870379493
36,2020-06-29,-0.007120361,-0.000156414,0.007057018,0.0201903851715856,0.001057137,-0.084940973,-0.001468957,-0.00041604,8.477335416023912e-05,-0.00020572,-9.7e-05,6.378604768841889e-05,-9.58e-05,-0.000122387,-0.004586225,-3.44e-06,0.002977768,-0.00496967,0.002483181,0.005753696,-0.00141603,0.003800412,-0.000384929,-0.004788972,-0.006183751,0.0172237184410988,-0.003610262,0.004448047,0.002249212,0.003949716,-0.000101329,-0.003248576,-0.009411939,0.008112059,-0.007828229,0.0165408141122704,-0.019431427,-0.006464154,0.0106264544905896,-0.016647641,-0.0201974
37,2020-06-30,0.003020174,-0.000343716,0.0101630832338683,0.002984767,-0.001486631,-0.042479547,0.000767527,0.000939823,-0.000411607,-0.0008834,0.000488529,-0.000130555,0.00020533,-0.000971708,0.000788855,0.001760456,-0.005635397,0.002777626,0.003064869,-0.002198741,0.001866529,-0.007347536,0.006628285,0.000209282,0.002688999,-0.008913496,0.003778728,-0.001152369,0.000543492,-0.011314862,-0.000444176,-9.93e-06,-0.007617009,0.00541747,0.007188517,-0.001482173,0.003766907,0.012723588,-0.008331817,0.001457895,0.009559444
38,2020-07-01,0.0103934387630622,-0.0010292,0.003086344,0.009991612,-0.002002238,-0.059480776,0.00382526,0.002598877,-0.000722816,-0.001660599,0.002049207,-0.001037045,0.001817445,-0.001005063,0.001752184,0.000939466,-0.006185304,-0.000617397,-0.001334648,0.0173568439281901,0.012535431,-0.00452488,-0.029928519,-0.015389446,0.002074623,-0.009850027,-0.003974832,-0.003063052,0.0206948683790484,0.0178838196498074,-0.001746477,0.003890184,-0.00336547,0.001430083,0.0153441389863899,-0.015135922,0.0185883895462075,0.00609089,0.001831195,-0.006687356,-0.022353569
39,2020-07-02,-0.000580886,0.001535109,0.009517152,0.0125471846480647,0.001244907,-0.032844165,0.001800209,0.001806981,-0.000114242,-0.001839808,0.001546788,7.898267130213021e-05,-9.81e-05,-0.001124845,0.003274004,0.004993436,-0.001886619,0.001649508,-0.000314891,-0.005211532,-0.000618496,0.000113074,0.006710434,-0.00388054,0.00254634,0.003429682,0.00050489,0.0139730415286856,-0.007911274,-0.002253756,-0.001112965,0.004642832,0.006558484,-0.004810529,0.000427193,-0.001613079,0.004443402,-0.015461382,0.0117430765609676,-0.010587472,-0.006869977
40,2020-07-06,0.005157052,-6.85e-05,0.0170019941476264,0.004263357,-0.006083213,0.009393064,0.003609227,0.001886918,3.8112005240620316e-07,-0.001240127,0.001049512,-4.09e-05,0.000100798,-0.001350207,0.004739305,0.002930667,0.002565981,-0.001780712,0.004689484,0.005627328,0.0162613824280659,-0.010590804,-0.01215728,0.003626308,-0.005826929,-0.001061965,0.002145403,-0.00122727,-0.014163921,-0.028674186,-0.005847669,0.016566648,0.000746606,-0.001402421,0.00994744,-0.008374915,-0.00447882,-0.001538208,-0.000448407,0.00603838,-0.001298439
41,2020-07-07,0.003735498,0.000791202,-0.008613826,0.002691764,0.00161282,0.0533285612025768,3.1032048293244685e-06,0.001288991,3.7618026283103845e-05,0.000884565,-0.000771907,-0.000600545,0.000971624,0.00075447,-0.00090535,0.000302321,-0.006781827,0.001222712,-0.000868461,0.007088656,-0.006417075,0.0208812967374634,-0.020996717,-0.009929843,0.00223687,-0.008569057,0.000248016,0.010647256500823,-0.005224508,0.007352808,-0.000338731,0.000354399,0.002062463,-0.002423113,0.006605877,-0.00804769,0.015955036,-0.003559949,0.000111059,0.003403092,0.006214946
42,2020-07-08,0.006439683,0.000292121,0.005157503,0.006179092,-0.004675839,-0.04587156,-0.001176091,-0.000676296,0.000687489,0.000676969,-0.001056962,0.000109077,-0.000255144,-7.1e-05,-0.000996523,-0.001401061,0.003167217,0.000967989,0.004350425,0.001458231,0.007502041,-0.009909809,-0.008882465,0.00273051,-0.007657951,-0.008151916,0.008191143,-0.022408931,-0.009428156,0.001071158,-0.007585005,0.0162752304457705,-0.004367129,0.00332786,0.0103636173112613,-0.000455514,0.00855097,0.001165146,-0.002625991,0.00583789,0.004336109
